pred_class,confidence,cat_prob,is_cat,predicted_label,id,x,y,w,h,score,area,energy,mask_file,crop
917,0.34006452560424805,0.0030018702964298427,False,not cat,34,393,129,292,337,0.0583009927796518,25839,0.3618677042801556,10_mask_034.png,10_crop_034.jpg
921,0.04293721914291382,0.008355641621164978,False,not cat,35,640,205,77,131,0.0132694043321,5881,0.362962962962963,10_mask_035.png,10_crop_035.jpg
917,0.2311071753501892,0.002207110315794125,False,not cat,36,0,0,800,554,0.3385085740064564,150027,0.3668555240793201,10_mask_036.png,10_crop_036.jpg
917,0.2311071753501892,0.002207110315794125,False,not cat,37,0,0,800,554,0.4851895306848258,215036,0.3696697659506252,10_mask_037.png,10_crop_037.jpg
577,0.15914736688137054,0.0018438602855894715,False,not cat,38,645,0,155,233,0.0294088447652766,13034,0.3701298701298701,10_mask_038.png,10_crop_038.jpg
917,0.31721362471580505,0.0039861983677838,False,not cat,39,393,140,292,342,0.06259025270744,27740,0.3714285714285714,10_mask_039.png,10_crop_039.jpg
712,0.1782831847667694,0.002868250390747562,False,not cat,40,717,0,83,119,0.0131723826714504,5838,0.3725490196078431,10_mask_040.png,10_crop_040.jpg
921,0.3819649815559387,0.0034514652215875685,False,not cat,41,568,192,202,317,0.0335401624547979,14865,0.3747126436781609,10_mask_041.png,10_crop_041.jpg
461,0.07679323107004166,0.00310652848565951,False,not cat,42,622,192,135,290,0.0284679602887444,12617,0.375,10_mask_042.png,10_crop_042.jpg
726,0.04411524161696434,0.003973159124143422,False,not cat,43,730,303,70,179,0.0135221119133268,5993,0.375,10_mask_043.png,10_crop_043.jpg
917,0.16224753856658936,0.0027193821442779154,False,not cat,44,51,0,749,554,0.3714936823096311,164646,0.3759036144578313,10_mask_044.png,10_crop_044.jpg
917,0.2827828824520111,0.0023299944878090173,False,not cat,45,0,0,739,554,0.3421006317681812,151619,0.3765407554671968,10_mask_045.png,10_crop_045.jpg
917,0.2311071753501892,0.002207110315794125,False,not cat,46,0,0,800,554,0.4571231949448169,202597,0.3772455089820359,10_mask_046.png,10_crop_046.jpg
917,0.2078908383846283,0.0032621096761431545,False,not cat,47,0,0,631,554,0.3558280685912549,157703,0.3816046966731898,10_mask_047.png,10_crop_047.jpg
689,0.06881896406412125,0.0034567982074804604,False,not cat,48,640,192,130,290,0.0217283393501314,9630,0.3825503355704698,10_mask_048.png,10_crop_048.jpg
917,0.23938648402690887,0.002797348046442494,False,not cat,49,0,0,630,554,0.3608325812266226,159921,0.3826086956521739,10_mask_049.png,10_crop_049.jpg
917,0.2311071753501892,0.002207110315794125,False,not cat,50,0,0,800,554,0.4572856498184628,202669,0.3826151560178306,10_mask_050.png,10_crop_050.jpg
921,0.2611384391784668,0.0022724508453393355,False,not cat,51,393,129,328,337,0.0739282490973061,32765,0.3834355828220859,10_mask_051.png,10_crop_051.jpg
917,0.17621852457523346,0.0029062842077109963,False,not cat,52,0,0,638,554,0.3959566786994676,175488,0.3845590925722649,10_mask_052.png,10_crop_052.jpg
917,0.09887590259313583,0.006078570615500212,False,not cat,53,595,0,205,422,0.0631385379059947,27983,0.3856942496493689,10_mask_053.png,10_crop_053.jpg
917,0.2932984232902527,0.002655186806805432,False,not cat,54,90,0,710,281,0.1634115523462017,72424,0.3861788617886179,10_mask_054.png,10_crop_054.jpg
917,0.3480883836746216,0.0018868436600314453,False,not cat,55,67,0,733,281,0.1738740974725318,77061,0.38671875,10_mask_055.png,10_crop_055.jpg
917,0.23938648402690887,0.002797348046442494,False,not cat,56,0,0,630,554,0.3584205776165198,158852,0.3873798579189302,10_mask_056.png,10_crop_056.jpg
917,0.10074975341558456,0.002964408660773188,False,not cat,57,0,0,488,554,0.2966064981942766,131456,0.387774594078319,10_mask_057.png,10_crop_057.jpg
917,0.2311071753501892,0.002207110315794125,False,not cat,58,0,0,800,554,0.3473488267140177,153945,0.3894080996884735,10_mask_058.png,10_crop_058.jpg
917,0.2078908383846283,0.0032621096761431545,False,not cat,59,0,0,631,554,0.3341877256310149,148112,0.3897416697865968,10_mask_059.png,10_crop_059.jpg
917,0.2827828824520111,0.0023299944878090173,False,not cat,60,0,0,739,554,0.318682310468595,141240,0.3908138597904915,10_mask_060.png,10_crop_060.jpg
917,0.3570062220096588,0.0015327962901210412,False,not cat,61,67,0,719,281,0.155643050541165,68981,0.3909378292939937,10_mask_061.png,10_crop_061.jpg
917,0.16224753856658936,0.0027193821442779154,False,not cat,62,51,0,749,554,0.3415207581219731,151362,0.3918862400669176,10_mask_062.png,10_crop_062.jpg
917,0.2311071753501892,0.002207110315794125,False,not cat,63,0,0,800,554,0.2658348375445265,117818,0.3936575052854122,10_mask_063.png,10_crop_063.jpg
917,0.2311071753501892,0.002207110315794125,False,not cat,64,0,0,800,554,0.4522134476524093,200421,0.3953646898432174,10_mask_064.png,10_crop_064.jpg
917,0.2311071753501892,0.002207110315794125,False,not cat,65,0,0,800,554,0.401947202165158,178143,0.3974982626824183,10_mask_065.png,10_crop_065.jpg
917,0.1882638931274414,0.0024549366207793355,False,not cat,66,0,0,721,554,0.4408370938618212,195379,0.3983926521239954,10_mask_066.png,10_crop_066.jpg
917,0.2311071753501892,0.002207110315794125,False,not cat,67,0,0,800,554,0.4217779783383985,186932,0.4022988505747126,10_mask_067.png,10_crop_067.jpg
917,0.2827828824520111,0.0023299944878090173,False,not cat,68,0,0,739,554,0.2910762635372493,129005,0.4031105506515343,10_mask_068.png,10_crop_068.jpg
577,0.1613922119140625,0.00222372796270065,False,not cat,69,341,0,459,178,0.0955866425990623,42364,0.4047619047619047,10_mask_069.png,10_crop_069.jpg
917,0.2835647463798523,0.0018691483419388533,False,not cat,70,51,0,735,281,0.1803880866421922,79948,0.4048964218455744,10_mask_070.png,10_crop_070.jpg
917,0.10074975341558456,0.002964408660773188,False,not cat,71,0,0,488,554,0.2860807761726397,126791,0.4049240440020953,10_mask_071.png,10_crop_071.jpg
577,0.2979643642902374,0.00143462375854142,False,not cat,72,626,0,174,172,0.0315139891696039,13967,0.4071661237785016,10_mask_072.png,10_crop_072.jpg
917,0.23938648402690887,0.002797348046442494,False,not cat,73,0,0,630,554,0.3292937725624339,145943,0.4072564207093355,10_mask_073.png,10_crop_073.jpg
917,0.15668714046478271,0.0028788528870791197,False,not cat,74,22,0,466,461,0.1663583032487221,73730,0.4076983503534956,10_mask_074.png,10_crop_074.jpg
917,0.2311071753501892,0.002207110315794125,False,not cat,75,0,0,800,554,0.3999819494575812,177272,0.4078125,10_mask_075.png,10_crop_075.jpg
917,0.23938648402690887,0.002797348046442494,False,not cat,76,0,0,630,554,0.3117328519848562,138160,0.4079002079002079,10_mask_076.png,10_crop_076.jpg
917,0.2311071753501892,0.002207110315794125,False,not cat,77,0,0,800,554,0.4620013537895713,204759,0.4082535003684598,10_mask_077.png,10_crop_077.jpg
917,0.23938648402690887,0.002797348046442494,False,not cat,78,0,0,630,554,0.3565794223818669,158036,0.4088274632189032,10_mask_078.png,10_crop_078.jpg
917,0.2078908383846283,0.0032621096761431545,False,not cat,79,0,0,631,554,0.3013718411545547,133568,0.410351966873706,10_mask_079.png,10_crop_079.jpg
43,0.09316494315862656,0.03555561212124303,False,not cat,80,717,103,83,192,0.0141583935017731,6275,0.4106280193236715,10_mask_080.png,10_crop_080.jpg
577,0.39938852190971375,0.0015701367083238438,False,not cat,81,626,0,174,182,0.0351240974728449,15567,0.4127423822714681,10_mask_081.png,10_crop_081.jpg
917,0.2311071753501892,0.002207110315794125,False,not cat,82,0,0,800,554,0.2880685920571117,127672,0.4134053081421502,10_mask_082.png,10_crop_082.jpg
917,0.09752993285655975,0.002979431301355362,False,not cat,83,0,0,488,548,0.2318456678695129,102754,0.4136504653567735,10_mask_083.png,10_crop_083.jpg
917,0.10187613219022751,0.004154987866058946,False,not cat,84,0,0,553,548,0.2418434115518009,107185,0.4139088729016786,10_mask_084.png,10_crop_084.jpg
917,0.2311071753501892,0.002207110315794125,False,not cat,85,0,0,800,554,0.2903181407935687,128669,0.4141258201466615,10_mask_085.png,10_crop_085.jpg
917,0.10074975341558456,0.002964408660773188,False,not cat,86,0,0,488,554,0.3082942238260192,136636,0.4151925078043704,10_mask_086.png,10_crop_086.jpg
917,0.19964078068733215,0.0016387212090194225,False,not cat,87,90,0,393,281,0.0553564981948209,24534,0.4154727793696275,10_mask_087.png,10_crop_087.jpg
917,0.10164591670036316,0.007109130849130452,False,not cat,88,576,0,224,420,0.0642734657038261,28486,0.4156028368794326,10_mask_088.png,10_crop_088.jpg
917,0.2311071753501892,0.002207110315794125,False,not cat,89,0,0,800,554,0.4584792418762218,203198,0.416189111747851,10_mask_089.png,10_crop_089.jpg
921,0.05917573347687721,0.00405366494669579,False,not cat,90,640,205,130,219,0.0182152527075401,8073,0.4176245210727969,10_mask_090.png,10_crop_090.jpg
921,0.3819649815559387,0.0034514652215875685,False,not cat,91,568,192,202,317,0.031299638989099,13872,0.417910447761194,10_mask_091.png,10_crop_091.jpg
917,0.2311071753501892,0.002207110315794125,False,not cat,92,0,0,800,554,0.2609950361004941,115673,0.4180717682663208,10_mask_092.png,10_crop_092.jpg
917,0.23938648402690887,0.002797348046442494,False,not cat,93,0,0,630,554,0.3527797833927058,156352,0.4182628062360802,10_mask_093.png,10_crop_093.jpg
921,0.43641984462738037,0.0017036947538144886,False,not cat,94,568,192,232,362,0.0375834837544278,16657,0.4190687361419069,10_mask_094.png,10_crop_094.jpg
921,0.04293721914291382,0.008355641621164978,False,not cat,95,640,205,77,131,0.0116877256317425,5180,0.421875,10_mask_095.png,10_crop_095.jpg
917,0.2311071753501892,0.002207110315794125,False,not cat,96,0,0,800,554,0.2802143501798732,124191,0.4223281684545093,10_mask_096.png,10_crop_096.jpg
917,0.2311071753501892,0.002207110315794125,False,not cat,97,0,0,800,554,0.2822044223820347,125073,0.4225673823663773,10_mask_097.png,10_crop_097.jpg
917,0.09752993285655975,0.002979431301355362,False,not cat,98,0,0,488,548,0.2365185018045205,104825,0.4227272727272727,10_mask_098.png,10_crop_098.jpg
917,0.10074975341558456,0.002964408660773188,False,not cat,99,0,0,488,554,0.2566719314073631,113757,0.4236013164080865,10_mask_099.png,10_crop_099.jpg
917,0.2543308436870575,0.002860852051526308,False,not cat,100,576,0,224,386,0.0587093862814559,26020,0.4252199413489736,10_mask_100.png,10_crop_100.jpg
917,0.10074975341558456,0.002964408660773188,False,not cat,101,0,0,488,554,0.2593050541510395,114924,0.4259702922855773,10_mask_101.png,10_crop_101.jpg
917,0.23938648402690887,0.002797348046442494,False,not cat,102,0,0,630,554,0.3036755415155603,134589,0.4264462809917355,10_mask_102.png,10_crop_102.jpg
917,0.09752993285655975,0.002979431301355362,False,not cat,103,0,0,488,548,0.2318885379056139,102773,0.4264870931537598,10_mask_103.png,10_crop_103.jpg
917,0.23027671873569489,0.002773491316474974,False,not cat,104,0,0,692,554,0.2990433212989642,132536,0.4278122232063773,10_mask_104.png,10_crop_104.jpg
917,0.2311071753501892,0.002207110315794125,False,not cat,105,0,0,800,554,0.2818140794217468,124900,0.4278922345483359,10_mask_105.png,10_crop_105.jpg
917,0.2311071753501892,0.002207110315794125,False,not cat,106,0,0,800,554,0.3633348375443065,161030,0.4281085459700283,10_mask_106.png,10_crop_106.jpg
917,0.10074975341558456,0.002964408660773188,False,not cat,107,0,0,488,554,0.2355166967503711,104381,0.4299802761341222,10_mask_107.png,10_crop_107.jpg
917,0.2311071753501892,0.002207110315794125,False,not cat,108,0,0,800,554,0.3830527978330707,169769,0.4301801801801801,10_mask_108.png,10_crop_108.jpg
917,0.22251950204372406,0.002232167520560324,False,not cat,109,90,0,602,554,0.1729399819490682,76647,0.4312393887945671,10_mask_109.png,10_crop_109.jpg
917,0.09752993285655975,0.002979431301355362,False,not cat,110,0,0,488,548,0.211532039710714,93751,0.4355099838100378,10_mask_110.png,10_crop_110.jpg
921,0.03145863488316536,0.007626234204508364,False,not cat,111,640,205,74,131,0.0100676895306632,4462,0.4358974358974359,10_mask_111.png,10_crop_111.jpg
921,0.5161059498786926,0.0031531829008599743,False,not cat,112,568,192,232,317,0.0408754512634456,18116,0.4362934362934363,10_mask_112.png,10_crop_112.jpg
917,0.2311071753501892,0.002207110315794125,False,not cat,113,0,0,800,554,0.412344314078492,182751,0.4369527145359019,10_mask_113.png,10_crop_113.jpg
917,0.2311071753501892,0.002207110315794125,False,not cat,114,0,0,800,554,0.3101489169668092,137458,0.4375279892521271,10_mask_114.png,10_crop_114.jpg
917,0.2311071753501892,0.002207110315794125,False,not cat,115,0,0,800,554,0.3898555956669904,172784,0.4380845491956603,10_mask_115.png,10_crop_115.jpg
917,0.21959826350212097,0.0022629185987170786,False,not cat,116,36,0,656,554,0.2989936823097947,132514,0.4389371486969852,10_mask_116.png,10_crop_116.jpg
917,0.2078908383846283,0.0032621096761431545,False,not cat,117,0,0,631,554,0.2743253610102114,121581,0.4395650355499791,10_mask_117.png,10_crop_117.jpg
739,0.026990344747900963,0.007188963703811169,False,not cat,118,566,198,124,191,0.0171277075811887,7591,0.44,10_mask_118.png,10_crop_118.jpg
68,0.09595493972301483,0.004412392154335976,False,not cat,119,588,425,169,84,0.0111552346570145,4944,0.44,10_mask_119.png,10_crop_119.jpg
739,0.15625165402889252,0.0018900473951362073,False,not cat,120,0,0,408,554,0.2293546931402767,101650,0.4418999151823579,10_mask_120.png,10_crop_120.jpg
917,0.2522949278354645,0.002295379526913166,False,not cat,121,0,0,786,554,0.3078046028873921,136419,0.4423657211828606,10_mask_121.png,10_crop_121.jpg
699,0.03570015728473663,0.004292905476177111,False,not cat,122,245,280,103,143,0.0140500902526758,6227,0.4428571428571428,10_mask_122.png,10_crop_122.jpg
281,0.029640641063451767,0.052780730882659554,True,cat,123,717,103,83,388,0.0209183212995917,9271,0.4436619718309859,10_mask_123.png,10_crop_123.jpg
917,0.1538935899734497,0.003178584564011544,False,not cat,124,0,0,500,554,0.2440027075806768,108142,0.4445012787723785,10_mask_124.png,10_crop_124.jpg
917,0.2311071753501892,0.002207110315794125,False,not cat,125,0,0,800,554,0.4016583935008987,178015,0.4451219512195122,10_mask_125.png,10_crop_125.jpg
739,0.13988927006721497,0.0018400469998596236,False,not cat,126,60,0,423,482,0.1447021660646554,64132,0.4493723849372384,10_mask_126.png,10_crop_126.jpg
917,0.23938648402690887,0.002797348046442494,False,not cat,127,0,0,630,554,0.2725902527069662,120812,0.4505196565747854,10_mask_127.png,10_crop_127.jpg
917,0.09752993285655975,0.002979431301355362,False,not cat,128,0,0,488,548,0.2247314981944387,99601,0.4508147254073627,10_mask_128.png,10_crop_128.jpg
917,0.1538935899734497,0.003178584564011544,False,not cat,129,0,0,500,554,0.2762138989163443,122418,0.451131971286582,10_mask_129.png,10_crop_129.jpg
917,0.09748471528291702,0.002826995973009616,False,not cat,130,0,0,488,549,0.1884702166060729,83530,0.4512264689104392,10_mask_130.png,10_crop_130.jpg
917,0.10074975341558456,0.002964408660773188,False,not cat,131,0,0,488,554,0.265609205775574,117718,0.452353616532721,10_mask_131.png,10_crop_131.jpg
917,0.2311071753501892,0.002207110315794125,False,not cat,132,0,0,800,554,0.356365072201362,157941,0.4524421593830334,10_mask_132.png,10_crop_132.jpg
917,0.1967790573835373,0.0025661593535915017,False,not cat,133,0,0,639,554,0.3802910649810914,168545,0.4527777777777778,10_mask_133.png,10_crop_133.jpg
917,0.09752993285655975,0.002979431301355362,False,not cat,134,0,0,488,548,0.2115771660645045,93771,0.4529514903565166,10_mask_134.png,10_crop_134.jpg
51,0.09203833341598511,0.04109690952464007,False,not cat,135,223,355,125,108,0.0138763537905824,6150,0.452991452991453,10_mask_135.png,10_crop_135.jpg
917,0.10074975341558456,0.002964408660773188,False,not cat,136,0,0,488,554,0.2107919675085496,93423,0.4543239951278928,10_mask_136.png,10_crop_136.jpg
917,0.21959826350212097,0.0022629185987170786,False,not cat,137,36,0,656,554,0.234009476533768,103713,0.4544371649791542,10_mask_137.png,10_crop_137.jpg
921,0.3274034857749939,0.004343565757153556,False,not cat,138,631,145,169,346,0.0265297833934419,11758,0.4545454545454545,10_mask_138.png,10_crop_138.jpg
917,0.1847376674413681,0.00315751536982134,False,not cat,139,0,0,529,538,0.1591290613714821,70526,0.4555555555555555,10_mask_139.png,10_crop_139.jpg
917,0.4798850119113922,0.0012343134003458545,False,not cat,140,46,0,115,183,0.015918321299603,7055,0.4556213017751479,10_mask_140.png,10_crop_140.jpg
917,0.2311071753501892,0.002207110315794125,False,not cat,141,0,0,800,554,0.3197969314072206,141734,0.4557338086749851,10_mask_141.png,10_crop_141.jpg
917,0.22251950204372406,0.002232167520560324,False,not cat,142,90,0,602,554,0.152865523465359,67750,0.4573225516621743,10_mask_142.png,10_crop_142.jpg
917,0.23938648402690887,0.002797348046442494,False,not cat,143,0,0,630,554,0.2997382671473381,132844,0.4586977648202138,10_mask_143.png,10_crop_143.jpg
917,0.10207511484622955,0.002989157452248037,False,not cat,144,0,0,477,482,0.1622337545122693,71902,0.4587458745874587,10_mask_144.png,10_crop_144.jpg
917,0.26502564549446106,0.002435899921692908,False,not cat,145,0,0,680,554,0.3935379061362962,174416,0.4596522514489523,10_mask_145.png,10_crop_145.jpg
917,0.09752993285655975,0.002979431301355362,False,not cat,146,0,0,488,548,0.2102842960284064,93198,0.4603960396039604,10_mask_146.png,10_crop_146.jpg
917,0.1411055028438568,0.0026053403853438795,False,not cat,147,0,0,483,548,0.1969652527071368,87295,0.4607268464243845,10_mask_147.png,10_crop_147.jpg
917,0.09752993285655975,0.002979431301355362,False,not cat,148,0,0,488,548,0.1657039711187597,73440,0.4608809993425378,10_mask_148.png,10_crop_148.jpg
917,0.09752993285655975,0.002979431301355362,False,not cat,149,0,0,488,548,0.1779693140790208,78876,0.4617896799477465,10_mask_149.png,10_crop_149.jpg
921,0.43641984462738037,0.0017036947538144886,False,not cat,150,568,192,232,362,0.0334499097472169,14825,0.4630541871921182,10_mask_150.png,10_crop_150.jpg
917,0.10766090452671051,0.002296334714628756,False,not cat,151,104,60,384,488,0.116590703970856,51673,0.4640638864241349,10_mask_151.png,10_crop_151.jpg
917,0.13605913519859314,0.001585717109264806,False,not cat,152,90,0,398,461,0.1060965703968725,47022,0.4648910411622276,10_mask_152.png,10_crop_152.jpg
917,0.19485537707805634,0.002621430961880833,False,not cat,153,0,0,652,554,0.2495825812268736,110615,0.4659031754294638,10_mask_153.png,10_crop_153.jpg
917,0.23938648402690887,0.002797348046442494,False,not cat,154,0,0,630,554,0.2662838447647421,118017,0.4663774403470715,10_mask_154.png,10_crop_154.jpg
921,0.39199894666671753,0.0011631893867161125,False,not cat,155,104,150,373,332,0.0839846570395217,37222,0.467843631778058,10_mask_155.png,10_crop_155.jpg
917,0.2311071753501892,0.002207110315794125,False,not cat,156,0,0,800,554,0.3959092960279876,175467,0.4679575841401567,10_mask_156.png,10_crop_156.jpg
917,0.16033273935317993,0.002714131318498403,False,not cat,157,0,150,800,404,0.1883551444039071,83479,0.4686346863468634,10_mask_157.png,10_crop_157.jpg
917,0.15668714046478271,0.0028788528870791197,False,not cat,158,22,0,466,461,0.1340320397108889,59403,0.4689165186500888,10_mask_158.png,10_crop_158.jpg
917,0.23027671873569489,0.002773491316474974,False,not cat,159,0,0,692,554,0.2448578519850071,108521,0.468937875751503,10_mask_159.png,10_crop_159.jpg
577,0.1301162838935852,0.0017812213191064075,False,not cat,160,341,0,418,178,0.0768704873644474,34069,0.4701298701298701,10_mask_160.png,10_crop_160.jpg
577,0.15914736688137054,0.0018438602855894715,False,not cat,161,645,0,155,233,0.0258912454873062,11475,0.4708171206225681,10_mask_161.png,10_crop_161.jpg
689,0.09578239917755127,0.005180188687518239,False,not cat,162,411,168,174,151,0.0208664259927327,9248,0.4723926380368098,10_mask_162.png,10_crop_162.jpg
917,0.10041877627372742,0.0021891414071433246,False,not cat,163,60,0,417,482,0.1241899819491782,55041,0.4725848563968668,10_mask_163.png,10_crop_163.jpg
577,0.2564624845981598,0.0018519804725656286,False,not cat,164,595,0,205,233,0.0307333032490281,13621,0.4729729729729729,10_mask_164.png,10_crop_164.jpg
917,0.10207511484622955,0.002989157452248037,False,not cat,165,0,0,477,482,0.1455302346567113,64499,0.4733812949640287,10_mask_165.png,10_crop_165.jpg
739,0.190171018242836,0.0012932233803439885,False,not cat,166,104,86,373,396,0.0968163357398537,42909,0.4734561213434453,10_mask_166.png,10_crop_166.jpg
739,0.16884027421474457,0.0017421823285985738,False,not cat,167,90,0,393,250,0.0641944945846927,28451,0.4739039665970772,10_mask_167.png,10_crop_167.jpg
921,0.10139665007591248,0.005452432291349396,False,not cat,168,675,145,125,346,0.0214936823104208,9526,0.4739884393063583,10_mask_168.png,10_crop_168.jpg
921,0.042622774839401245,0.007388146594166756,False,not cat,169,640,205,86,136,0.0116245487364358,5152,0.475177304964539,10_mask_169.png,10_crop_169.jpg
917,0.09752993285655975,0.002979431301355362,False,not cat,170,0,0,488,548,0.2006249999995473,88917,0.4756820877817319,10_mask_170.png,10_crop_170.jpg
461,0.02900540456175804,0.005305316182784736,False,not cat,171,569,198,101,166,0.0115771660649558,5131,0.4766355140186916,10_mask_171.png,10_crop_171.jpg
501,0.2573346197605133,0.005424774193670601,False,not cat,172,465,174,187,287,0.0316064981948745,14008,0.4772727272727273,10_mask_172.png,10_crop_172.jpg
921,0.2564708888530731,0.0075084085401613265,False,not cat,173,641,192,159,163,0.0137048736461784,6074,0.4779116465863454,10_mask_173.png,10_crop_173.jpg
917,0.09752993285655975,0.002979431301355362,False,not cat,174,0,0,488,548,0.1798601083028432,79714,0.4779464931308749,10_mask_174.png,10_crop_174.jpg
739,0.190171018242836,0.0012932233803439885,False,not cat,175,104,86,373,396,0.0999796931405686,44311,0.4781682641107561,10_mask_175.png,10_crop_175.jpg
921,0.27352774143218994,0.0033836857764981687,False,not cat,176,631,145,169,337,0.0309837545125654,13732,0.4782608695652174,10_mask_176.png,10_crop_176.jpg
577,0.45965147018432617,0.0017833288729889318,False,not cat,177,626,56,133,117,0.0130189530685626,5770,0.4782608695652174,10_mask_177.png,10_crop_177.jpg
917,0.13042832911014557,0.0031971284770406783,False,not cat,178,0,0,483,502,0.1741764440429282,77195,0.4789473684210526,10_mask_178.png,10_crop_178.jpg
577,0.1613922119140625,0.00222372796270065,False,not cat,179,341,0,459,178,0.0815162454871807,36128,0.4801762114537445,10_mask_179.png,10_crop_179.jpg
