epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
30,20.4654,3.47977,5.41193,4.23052,0,0,0,0,3.38345,5.97205,4.15727,2.46022e-05,2.46022e-05,2.46022e-05
31,21.4942,2.97126,5.3922,4.25441,0,0,0,0,3.38373,5.97274,4.15718,2.50971e-05,2.50971e-05,2.50971e-05
32,22.304,3.02091,5.52818,4.32296,0,0,0,0,3.38373,5.97274,4.15718,2.55685e-05,2.55685e-05,2.55685e-05
33,23.1893,3.2804,5.34329,4.17845,0,0,0,0,3.38398,5.97314,4.15719,2.60163e-05,2.60163e-05,2.60163e-05
34,24.0201,3.40345,5.54051,4.23815,0,0,0,0,3.38398,5.97314,4.15719,2.64405e-05,2.64405e-05,2.64405e-05
35,24.9277,2.92253,5.32171,4.2514,0,0,0,0,3.38421,5.97362,4.15719,2.68412e-05,2.68412e-05,2.68412e-05
36,25.8127,3.29363,5.72637,4.21285,0,0,0,0,3.38421,5.97362,4.15719,2.72183e-05,2.72183e-05,2.72183e-05
37,26.7383,3.09002,5.46862,4.18453,0,0,0,0,3.3844,5.97416,4.15724,2.75718e-05,2.75718e-05,2.75718e-05
38,27.5826,3.14142,5.53121,4.24077,0,0,0,0,3.3844,5.97416,4.15724,2.79018e-05,2.79018e-05,2.79018e-05
39,28.4107,3.57681,5.47129,4.20507,0,0,0,0,3.38466,5.97417,4.1572,2.82082e-05,2.82082e-05,2.82082e-05
40,29.2009,2.60863,5.50288,4.24757,0,0,0,0,3.38466,5.97417,4.1572,2.84911e-05,2.84911e-05,2.84911e-05
41,30.1931,3.54689,5.53034,4.30802,0,0,0,0,3.38486,5.97456,4.15729,2.87504e-05,2.87504e-05,2.87504e-05
42,30.9827,3.40768,5.58796,4.21257,0,0,0,0,3.38486,5.97456,4.15729,2.89861e-05,2.89861e-05,2.89861e-05
43,31.9162,2.78394,5.48629,4.33935,0,0,0,0,3.38507,5.97519,4.15739,2.91983e-05,2.91983e-05,2.91983e-05
44,32.7309,3.2172,5.63332,4.30164,0,0,0,0,3.38507,5.97519,4.15739,2.93869e-05,2.93869e-05,2.93869e-05
45,33.5807,3.604,5.4924,4.23474,0,0,0,0,3.38526,5.97592,4.15755,2.9552e-05,2.9552e-05,2.9552e-05
46,34.4024,2.91175,5.52986,4.23539,0,0,0,0,3.38526,5.97592,4.15755,2.96935e-05,2.96935e-05,2.96935e-05
47,35.2024,2.96981,5.57157,4.26853,0,0,0,0,3.38549,5.97607,4.15774,2.98114e-05,2.98114e-05,2.98114e-05
48,35.948,3.01205,5.46471,4.23694,0,0,0,0,3.38549,5.97607,4.15774,2.99058e-05,2.99058e-05,2.99058e-05
49,36.7437,3.33832,5.71977,4.21221,0,0,0,0,3.38572,5.97622,4.158,2.99766e-05,2.99766e-05,2.99766e-05
50,37.3574,3.24385,5.39114,4.19265,0,0,0,0,3.38572,5.97622,4.158,3.00238e-05,3.00238e-05,3.00238e-05
51,38.0427,2.92506,5.76444,4.25459,0,0,0,0,3.38592,5.9765,4.15817,3.00475e-05,3.00475e-05,3.00475e-05
52,38.6899,3.20862,5.48086,4.18933,0,0,0,0,3.38592,5.9765,4.15817,3.00476e-05,3.00476e-05,3.00476e-05
53,39.3837,3.45962,5.99495,4.27283,0,0,0,0,3.38592,5.9765,4.15817,3.00242e-05,3.00242e-05,3.00242e-05
54,40.0348,3.62464,5.56323,4.28508,0,0,0,0,3.38615,5.9769,4.15856,2.99772e-05,2.99772e-05,2.99772e-05
55,40.5909,3.11856,5.82783,4.2392,0,0,0,0,3.38615,5.9769,4.15856,2.99066e-05,2.99066e-05,2.99066e-05
56,41.1921,3.53182,5.48854,4.21086,0,0,0,0,3.38615,5.9769,4.15856,2.98125e-05,2.98125e-05,2.98125e-05
57,41.8035,2.95955,5.54939,4.2217,0,0,0,0,3.38639,5.97722,4.15899,2.96948e-05,2.96948e-05,2.96948e-05
58,42.4151,2.96227,5.51793,4.19968,0,0,0,0,3.38639,5.97722,4.15899,2.95535e-05,2.95535e-05,2.95535e-05
59,42.9962,2.79581,5.49443,4.20541,0,0,0,0,3.38639,5.97722,4.15899,2.93887e-05,2.93887e-05,2.93887e-05
60,43.6514,3.03943,5.54993,4.38157,0,0,0,0,3.38659,5.97738,4.15945,2.92003e-05,2.92003e-05,2.92003e-05
61,44.3001,3.27543,5.58504,4.24231,0,0,0,0,3.38659,5.97738,4.15945,2.89884e-05,2.89884e-05,2.89884e-05
62,45.0202,3.44662,5.5739,4.2731,0,0,0,0,3.38659,5.97738,4.15945,2.87529e-05,2.87529e-05,2.87529e-05
63,45.7004,3.3852,5.48766,4.23297,0,0,0,0,3.38687,5.9781,4.15999,2.84938e-05,2.84938e-05,2.84938e-05
64,46.3645,3.34483,5.41274,4.22935,0,0,0,0,3.38687,5.9781,4.15999,2.82112e-05,2.82112e-05,2.82112e-05
65,47.0539,2.84671,5.57982,4.24774,0,0,0,0,3.38687,5.9781,4.15999,2.7905e-05,2.7905e-05,2.7905e-05
66,47.7011,3.31564,5.72387,4.21966,0,0,0,0,3.38705,5.97783,4.16052,2.75753e-05,2.75753e-05,2.75753e-05
67,48.3379,3.42169,5.2935,4.2405,0,0,0,0,3.38705,5.97783,4.16052,2.7222e-05,2.7222e-05,2.7222e-05
68,48.9717,3.34157,5.42813,4.23164,0,0,0,0,3.38705,5.97783,4.16052,2.68451e-05,2.68451e-05,2.68451e-05
69,49.6604,3.04,5.7569,4.19034,0,0,0,0,3.38723,5.97743,4.16108,2.64447e-05,2.64447e-05,2.64447e-05
70,50.2986,3.54226,5.71275,4.32738,0,0,0,0,3.38723,5.97743,4.16108,2.60207e-05,2.60207e-05,2.60207e-05
71,50.9513,3.43162,5.59164,4.28628,0,0,0,0,3.38723,5.97743,4.16108,2.55731e-05,2.55731e-05,2.55731e-05
72,51.7488,3.18628,5.57267,4.28356,0,0,0,0,3.38738,5.97726,4.16164,2.5102e-05,2.5102e-05,2.5102e-05
73,52.409,2.85537,5.51197,4.25712,0,0,0,0,3.38738,5.97726,4.16164,2.46073e-05,2.46073e-05,2.46073e-05
74,53.0541,3.26276,5.41985,4.26784,0,0,0,0,3.38738,5.97726,4.16164,2.40891e-05,2.40891e-05,2.40891e-05
75,53.7177,3.08958,5.73229,4.18404,0,0,0,0,3.38759,5.97732,4.16231,2.35472e-05,2.35472e-05,2.35472e-05
76,54.3658,3.37643,5.50596,4.28414,0,0,0,0,3.38759,5.97732,4.16231,2.29819e-05,2.29819e-05,2.29819e-05
77,55.0064,3.35433,5.37681,4.22045,0,0,0,0,3.38759,5.97732,4.16231,2.23929e-05,2.23929e-05,2.23929e-05
78,55.7136,2.86038,5.4669,4.24883,0,0,0,0,3.38777,5.97724,4.16291,2.17805e-05,2.17805e-05,2.17805e-05
79,56.3717,3.22875,5.48905,4.2165,0,0,0,0,3.38777,5.97724,4.16291,2.11444e-05,2.11444e-05,2.11444e-05
80,57.0334,3.73172,5.60969,4.29184,0,0,0,0,3.38777,5.97724,4.16291,2.04848e-05,2.04848e-05,2.04848e-05
81,57.701,2.85722,5.55453,4.21397,0,0,0,0,3.38804,5.97709,4.16359,1.98016e-05,1.98016e-05,1.98016e-05
82,58.3374,3.1129,5.559,4.20636,0,0,0,0,3.38804,5.97709,4.16359,1.90949e-05,1.90949e-05,1.90949e-05
83,59.079,3.07228,5.45812,4.23761,0,0,0,0,3.38804,5.97709,4.16359,1.83646e-05,1.83646e-05,1.83646e-05
84,59.7733,3.16255,5.52052,4.21284,0,0,0,0,3.38826,5.97713,4.16423,1.76107e-05,1.76107e-05,1.76107e-05
85,60.4269,3.34486,5.47648,4.24866,0,0,0,0,3.38826,5.97713,4.16423,1.68333e-05,1.68333e-05,1.68333e-05
86,61.078,3.55611,5.48528,4.2201,0,0,0,0,3.38826,5.97713,4.16423,1.60323e-05,1.60323e-05,1.60323e-05
87,61.7052,2.84997,5.31119,4.20235,0,0,0,0,3.38826,5.97713,4.16423,1.52077e-05,1.52077e-05,1.52077e-05
88,62.3793,2.93585,5.89026,4.29371,0,0,0,0,3.3884,5.9772,4.16569,1.43596e-05,1.43596e-05,1.43596e-05
89,63.0425,2.82132,5.50057,4.29564,0,0,0,0,3.3884,5.9772,4.16569,1.34879e-05,1.34879e-05,1.34879e-05
90,63.6736,2.80252,5.43217,4.2685,0,0,0,0,3.3884,5.9772,4.16569,1.25927e-05,1.25927e-05,1.25927e-05
91,64.3142,2.70805,5.61494,4.21477,0,0,0,0,3.3884,5.9772,4.16569,1.16739e-05,1.16739e-05,1.16739e-05
92,65.0028,2.98589,5.51659,4.29638,0,0,0,0,3.38845,5.97712,4.1665,1.07315e-05,1.07315e-05,1.07315e-05
93,65.7691,2.77607,5.53718,4.22637,0,0,0,0,3.38845,5.97712,4.1665,9.76562e-06,9.76562e-06,9.76562e-06
94,66.4257,2.92135,5.7313,4.23914,0,0,0,0,3.38845,5.97712,4.1665,8.77613e-06,8.77613e-06,8.77613e-06
95,67.0629,3.11951,5.59594,4.20138,0,0,0,0,3.38845,5.97712,4.1665,7.76308e-06,7.76308e-06,7.76308e-06
96,67.7455,3.03225,5.45143,4.24243,0,0,0,0,3.38851,5.97729,4.16727,6.72648e-06,6.72648e-06,6.72648e-06
97,68.4068,2.99724,5.68081,4.31654,0,0,0,0,3.38851,5.97729,4.16727,5.6663e-06,5.6663e-06,5.6663e-06
98,69.0349,2.97761,5.59591,4.23,0,0,0,0,3.38851,5.97729,4.16727,4.58257e-06,4.58257e-06,4.58257e-06
99,69.6706,2.92959,5.69835,4.23131,0,0,0,0,3.38851,5.97729,4.16727,3.47528e-06,3.47528e-06,3.47528e-06
100,70.3543,3.04385,5.66754,4.25135,0,0,0,0,3.38857,5.97758,4.16783,2.34442e-06,2.34442e-06,2.34442e-06
