epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
23,36.9512,1.14023,2.25396,1.40824,0.86782,0.65,0.87119,0.63148,1.59143,1.16603,1.33719,2.0478e-05,2.0478e-05,2.0478e-05
24,38.5157,0.97864,2.45589,1.41836,0.86782,0.65,0.87119,0.63148,1.59143,1.16603,1.33719,2.11379e-05,2.11379e-05,2.11379e-05
25,40.0751,0.75565,1.73024,1.146,0.848,0.65,0.88595,0.62789,1.61153,1.20973,1.34891,2.17741e-05,2.17741e-05,2.17741e-05
26,41.6441,0.86844,1.54941,1.16164,0.848,0.65,0.88595,0.62789,1.61153,1.20973,1.34891,2.23869e-05,2.23869e-05,2.23869e-05
27,43.2473,0.92753,1.58365,1.34076,0.82697,0.65,0.85469,0.59589,1.61614,1.24666,1.35209,2.2976e-05,2.2976e-05,2.2976e-05
28,44.7968,1.091,1.61279,1.48163,0.82697,0.65,0.85469,0.59589,1.61614,1.24666,1.35209,2.35417e-05,2.35417e-05,2.35417e-05
29,46.5036,1.05229,1.39965,1.38074,0.77575,0.65,0.85283,0.59465,1.6493,1.3085,1.37609,2.40837e-05,2.40837e-05,2.40837e-05
30,48.0349,1.30708,2.72688,1.70102,0.77575,0.65,0.85283,0.59465,1.6493,1.3085,1.37609,2.46022e-05,2.46022e-05,2.46022e-05
31,49.5965,0.8156,1.42338,1.29326,0.74973,0.65,0.77033,0.50964,1.65611,1.34741,1.37914,2.50971e-05,2.50971e-05,2.50971e-05
32,51.142,0.80043,1.17006,1.11411,0.74973,0.65,0.77033,0.50964,1.65611,1.34741,1.37914,2.55685e-05,2.55685e-05,2.55685e-05
33,52.7527,1.03035,2.8488,1.36203,0.72717,0.65,0.76962,0.50965,1.67016,1.41725,1.38502,2.60163e-05,2.60163e-05,2.60163e-05
34,54.2922,0.94068,1.07016,1.36273,0.72717,0.65,0.76962,0.50965,1.67016,1.41725,1.38502,2.64405e-05,2.64405e-05,2.64405e-05
35,55.8779,0.76758,1.63899,1.22178,0.69972,0.65,0.76954,0.50958,1.68227,1.45334,1.38227,2.68412e-05,2.68412e-05,2.68412e-05
36,57.5516,0.8431,1.56986,1.15601,0.69972,0.65,0.76954,0.50958,1.68227,1.45334,1.38227,2.72183e-05,2.72183e-05,2.72183e-05
37,59.1338,0.85729,1.26764,1.33672,0.70192,0.66667,0.76949,0.53926,1.67483,1.49016,1.37314,2.75718e-05,2.75718e-05,2.75718e-05
38,60.6697,0.74033,1.06024,1.10454,0.70192,0.66667,0.76949,0.53926,1.67483,1.49016,1.37314,2.79018e-05,2.79018e-05,2.79018e-05
39,62.2723,0.89166,2.0653,1.26072,0.73138,0.51246,0.76369,0.51922,1.6851,1.57727,1.37333,2.82082e-05,2.82082e-05,2.82082e-05
40,63.8486,0.7341,1.095,1.07854,0.73138,0.51246,0.76369,0.51922,1.6851,1.57727,1.37333,2.84911e-05,2.84911e-05,2.84911e-05
41,65.4127,1.08075,1.95558,1.46502,0.73104,0.5,0.6538,0.42614,1.70177,1.61267,1.38694,2.87504e-05,2.87504e-05,2.87504e-05
42,67.1373,0.88282,1.16804,1.27207,0.73104,0.5,0.6538,0.42614,1.70177,1.61267,1.38694,2.89861e-05,2.89861e-05,2.89861e-05
43,68.7374,0.68936,0.81655,1.03487,0.57226,0.51163,0.63205,0.40238,1.70085,1.63968,1.39306,2.91983e-05,2.91983e-05,2.91983e-05
44,70.2763,0.85353,1.1567,1.22884,0.57226,0.51163,0.63205,0.40238,1.70085,1.63968,1.39306,2.93869e-05,2.93869e-05,2.93869e-05
45,71.8528,0.66258,0.9601,1.17634,0.79169,0.49502,0.62012,0.38342,1.72461,1.69813,1.40538,2.9552e-05,2.9552e-05,2.9552e-05
46,73.3938,0.70515,0.9353,1.02831,0.79169,0.49502,0.62012,0.38342,1.72461,1.69813,1.40538,2.96935e-05,2.96935e-05,2.96935e-05
47,75.0131,0.77602,0.94557,1.07365,0.78454,0.49688,0.54365,0.32582,1.72832,1.76427,1.40842,2.98114e-05,2.98114e-05,2.98114e-05
48,76.7306,0.70255,0.8716,1.15633,0.78454,0.49688,0.54365,0.32582,1.72832,1.76427,1.40842,2.99058e-05,2.99058e-05,2.99058e-05
49,78.3386,1.0052,1.32132,1.40925,0.77458,0.49818,0.53119,0.31321,1.73488,1.79773,1.41917,2.99766e-05,2.99766e-05,2.99766e-05
50,79.8764,1.00035,1.5699,1.40639,0.77458,0.49818,0.53119,0.31321,1.73488,1.79773,1.41917,3.00238e-05,3.00238e-05,3.00238e-05
51,81.4765,0.66555,0.91365,1.1155,0.7514,0.48333,0.52599,0.31262,1.74969,1.86296,1.4336,3.00475e-05,3.00475e-05,3.00475e-05
52,83.0302,0.87879,1.78226,1.43103,0.7514,0.48333,0.52599,0.31262,1.74969,1.86296,1.4336,3.00476e-05,3.00476e-05,3.00476e-05
53,84.5742,0.85631,0.7952,1.28294,0.7514,0.48333,0.52599,0.31262,1.74969,1.86296,1.4336,3.00242e-05,3.00242e-05,3.00242e-05
54,86.171,0.7981,0.88179,1.15821,0.77648,0.49725,0.5238,0.30918,1.74041,1.90521,1.43529,2.99772e-05,2.99772e-05,2.99772e-05
55,87.8281,0.7673,0.7228,1.18221,0.77648,0.49725,0.5238,0.30918,1.74041,1.90521,1.43529,2.99066e-05,2.99066e-05,2.99066e-05
56,89.3936,0.96466,1.10505,1.3701,0.77648,0.49725,0.5238,0.30918,1.74041,1.90521,1.43529,2.98125e-05,2.98125e-05,2.98125e-05
57,91.0034,0.7005,0.78925,1.11527,0.77721,0.49758,0.52518,0.3001,1.75976,1.9441,1.44969,2.96948e-05,2.96948e-05,2.96948e-05
58,92.5292,0.69827,0.87954,1.09722,0.77721,0.49758,0.52518,0.3001,1.75976,1.9441,1.44969,2.95535e-05,2.95535e-05,2.95535e-05
59,94.0672,0.6466,0.79476,1.08098,0.77721,0.49758,0.52518,0.3001,1.75976,1.9441,1.44969,2.93887e-05,2.93887e-05,2.93887e-05
60,95.6712,0.49148,0.84475,0.95452,0.77654,0.49783,0.52731,0.30796,1.8091,2.02126,1.46985,2.92003e-05,2.92003e-05,2.92003e-05
61,97.2234,0.79235,0.8372,1.28148,0.77654,0.49783,0.52731,0.30796,1.8091,2.02126,1.46985,2.89884e-05,2.89884e-05,2.89884e-05
62,98.7818,0.85071,0.93325,1.2592,0.77654,0.49783,0.52731,0.30796,1.8091,2.02126,1.46985,2.87529e-05,2.87529e-05,2.87529e-05
63,100.388,0.88529,0.72464,1.40833,0.78318,0.49688,0.53084,0.28258,1.84863,2.0921,1.49146,2.84938e-05,2.84938e-05,2.84938e-05
64,102.027,0.72311,1.04052,1.13216,0.78318,0.49688,0.53084,0.28258,1.84863,2.0921,1.49146,2.82112e-05,2.82112e-05,2.82112e-05
65,103.581,0.58753,0.70681,1.08836,0.78318,0.49688,0.53084,0.28258,1.84863,2.0921,1.49146,2.7905e-05,2.7905e-05,2.7905e-05
66,105.188,1.0032,1.2466,1.24839,0.78177,0.49718,0.53048,0.29012,1.85667,2.11064,1.49665,2.75753e-05,2.75753e-05,2.75753e-05
67,106.722,0.88145,1.30523,1.25523,0.78177,0.49718,0.53048,0.29012,1.85667,2.11064,1.49665,2.7222e-05,2.7222e-05,2.7222e-05
68,108.258,0.98047,1.26883,1.44877,0.78177,0.49718,0.53048,0.29012,1.85667,2.11064,1.49665,2.68451e-05,2.68451e-05,2.68451e-05
69,109.875,0.6452,0.63382,1.03392,0.78249,0.49739,0.53413,0.29098,1.86784,2.11805,1.50508,2.64447e-05,2.64447e-05,2.64447e-05
70,111.576,1.20642,1.13813,1.496,0.78249,0.49739,0.53413,0.29098,1.86784,2.11805,1.50508,2.60207e-05,2.60207e-05,2.60207e-05
71,113.158,0.76115,0.61902,1.16275,0.78249,0.49739,0.53413,0.29098,1.86784,2.11805,1.50508,2.55731e-05,2.55731e-05,2.55731e-05
72,114.785,0.67603,0.99106,1.10812,0.88434,0.38307,0.47429,0.29909,1.84023,2.20271,1.52686,2.5102e-05,2.5102e-05,2.5102e-05
73,116.375,0.60084,0.65306,0.96296,0.88434,0.38307,0.47429,0.29909,1.84023,2.20271,1.52686,2.46073e-05,2.46073e-05,2.46073e-05
74,117.921,0.78629,0.89973,1.25105,0.88434,0.38307,0.47429,0.29909,1.84023,2.20271,1.52686,2.40891e-05,2.40891e-05,2.40891e-05
75,119.525,0.83543,0.84707,1.37289,0.88311,0.38234,0.4757,0.29926,1.83564,2.17843,1.5149,2.35472e-05,2.35472e-05,2.35472e-05
76,121.104,0.59463,0.66662,1.06331,0.88311,0.38234,0.4757,0.29926,1.83564,2.17843,1.5149,2.29819e-05,2.29819e-05,2.29819e-05
77,122.71,0.83764,0.97237,1.23691,0.88311,0.38234,0.4757,0.29926,1.83564,2.17843,1.5149,2.23929e-05,2.23929e-05,2.23929e-05
78,124.483,0.71682,0.83341,1.12856,0.88202,0.3816,0.46153,0.28899,1.84996,2.11957,1.50614,2.17805e-05,2.17805e-05,2.17805e-05
79,126.027,0.80873,0.79534,1.19415,0.88202,0.3816,0.46153,0.28899,1.84996,2.11957,1.50614,2.11444e-05,2.11444e-05,2.11444e-05
80,127.549,0.8782,0.69876,1.30327,0.88202,0.3816,0.46153,0.28899,1.84996,2.11957,1.50614,2.04848e-05,2.04848e-05,2.04848e-05
81,129.119,0.66891,0.60012,1.17188,0.88571,0.38203,0.46065,0.2917,1.84725,2.12034,1.51346,1.98016e-05,1.98016e-05,1.98016e-05
82,130.632,0.67275,0.64299,1.173,0.88571,0.38203,0.46065,0.2917,1.84725,2.12034,1.51346,1.90949e-05,1.90949e-05,1.90949e-05
83,132.177,0.6001,0.97165,1.05854,0.88571,0.38203,0.46065,0.2917,1.84725,2.12034,1.51346,1.83646e-05,1.83646e-05,1.83646e-05
84,133.805,0.64301,0.71887,0.9988,0.88805,0.38221,0.46648,0.29693,1.84024,2.16775,1.51706,1.76107e-05,1.76107e-05,1.76107e-05
85,135.496,0.59796,0.61079,1.07685,0.88805,0.38221,0.46648,0.29693,1.84024,2.16775,1.51706,1.68333e-05,1.68333e-05,1.68333e-05
86,137.034,0.83692,0.97974,1.35401,0.88805,0.38221,0.46648,0.29693,1.84024,2.16775,1.51706,1.60323e-05,1.60323e-05,1.60323e-05
87,138.556,0.56938,0.70948,1.09723,0.88805,0.38221,0.46648,0.29693,1.84024,2.16775,1.51706,1.52077e-05,1.52077e-05,1.52077e-05
88,140.12,0.71151,0.94284,1.14683,0.85066,0.40861,0.43085,0.28323,1.83065,2.1896,1.52772,1.43596e-05,1.43596e-05,1.43596e-05
89,141.642,0.55499,0.63303,1.07262,0.85066,0.40861,0.43085,0.28323,1.83065,2.1896,1.52772,1.34879e-05,1.34879e-05,1.34879e-05
90,143.146,0.61458,0.54713,1.02132,0.85066,0.40861,0.43085,0.28323,1.83065,2.1896,1.52772,1.25927e-05,1.25927e-05,1.25927e-05
91,144.778,0.55671,0.51884,1.01833,0.85066,0.40861,0.43085,0.28323,1.83065,2.1896,1.52772,1.16739e-05,1.16739e-05,1.16739e-05
92,146.344,0.55914,0.5141,0.8734,0.87333,0.38333,0.45477,0.2887,1.79478,2.13786,1.49866,1.07315e-05,1.07315e-05,1.07315e-05
93,147.853,0.5658,0.63178,1.06274,0.87333,0.38333,0.45477,0.2887,1.79478,2.13786,1.49866,9.76562e-06,9.76562e-06,9.76562e-06
94,149.355,0.42217,0.47775,0.88581,0.87333,0.38333,0.45477,0.2887,1.79478,2.13786,1.49866,8.77613e-06,8.77613e-06,8.77613e-06
95,150.863,0.46487,0.42123,0.9074,0.87333,0.38333,0.45477,0.2887,1.79478,2.13786,1.49866,7.76308e-06,7.76308e-06,7.76308e-06
96,152.4,0.59602,0.458,0.98551,0.79847,0.4982,0.52445,0.30005,1.79393,2.18031,1.50843,6.72648e-06,6.72648e-06,6.72648e-06
97,153.877,0.58137,0.55417,0.90858,0.79847,0.4982,0.52445,0.30005,1.79393,2.18031,1.50843,5.6663e-06,5.6663e-06,5.6663e-06
98,155.496,0.58817,0.55761,0.97573,0.79847,0.4982,0.52445,0.30005,1.79393,2.18031,1.50843,4.58257e-06,4.58257e-06,4.58257e-06
99,157.023,0.61142,0.53072,1.04513,0.79847,0.4982,0.52445,0.30005,1.79393,2.18031,1.50843,3.47528e-06,3.47528e-06,3.47528e-06
100,158.573,0.43145,0.48074,0.9524,0.79559,0.49971,0.5149,0.30683,1.80483,2.03977,1.47163,2.34442e-06,2.34442e-06,2.34442e-06
